#Transcript position	Transcript coverage profile
0.0	0.1886837831255651
1.0	0.3531851327842071
2.0	0.4271593297688546
3.0	0.4965157846350788
4.0	0.47971943426796815
5.0	0.42887220152061706
6.0	0.382989634595587
7.0	0.42100828378666333
8.0	0.45776075153810386
9.0	0.5627254311863289
10.0	0.5415602739732877
11.0	0.5664364825095658
12.0	0.5826868927828404
13.0	0.546576856108177
14.0	0.46838548934422086
15.0	0.4229139493274164
16.0	0.49018827499829154
17.0	0.5257879198960452
18.0	0.43074517366045245
19.0	0.3569659085253884
20.0	0.4529916016463772
21.0	0.482757995317372
22.0	0.45544769627294723
23.0	0.4482006461741422
24.0	0.42888645605814507
25.0	0.3853866339380481
26.0	0.4201854391922097
27.0	0.5222101799833403
28.0	0.5196910503785523
29.0	0.5366937900513636
30.0	0.5337061022713808
31.0	0.5411633310439743
32.0	0.4560452318948212
33.0	0.4393716845949889
34.0	0.4574291614772734
35.0	0.4796482223780512
36.0	0.4198580573704238
37.0	0.401428580010857
38.0	0.3643022140885098
39.0	0.37139491116284107
40.0	0.42658724756889166
41.0	0.4257475456931358
42.0	0.38635836732526396
43.0	0.3194157384383827
44.0	0.33329508506814687
45.0	0.4273755587848051
46.0	0.40668313849770565
47.0	0.32458862408919
48.0	0.35526968158824224
49.0	0.3839958309792252
50.0	0.3896940886678559
51.0	0.46336117955951456
52.0	0.560338452317934
53.0	0.6132287572803775
54.0	0.6044253946023577
55.0	0.5055415280104283
56.0	0.4486485917532572
57.0	0.49784216545531257
58.0	0.5372650522814135
59.0	0.45488349213410645
60.0	0.4116006637416273
61.0	0.4267055293983367
62.0	0.47676717511891953
63.0	0.4318310539776592
64.0	0.46998110323323444
65.0	0.4962762075037786
66.0	0.49253249100585256
67.0	0.450447479103809
68.0	0.47687243505231
69.0	0.4733281590302773
70.0	0.4675128167006423
71.0	0.43337607366217307
72.0	0.34417273557357153
73.0	0.3602312752772035
74.0	0.45676835611746847
75.0	0.506274211686882
76.0	0.5564985404350056
77.0	0.5961887756468066
78.0	0.6843480543693145
79.0	0.6510732431875401
80.0	0.6590686172759765
81.0	0.6341725197484833
82.0	0.4989540643056363
83.0	0.4635633373523011
84.0	0.5688575719871984
85.0	0.6423483552848482
86.0	0.5543285210818547
87.0	0.5080345662352824
88.0	0.44939358575094324
89.0	0.36838091496648867
90.0	0.3498753590770635
91.0	0.3249062039963329
92.0	0.26004906540305034
93.0	0.2328364630897688
94.0	0.3143201935343478
95.0	0.28435754036917965
96.0	0.19659326895941412
97.0	0.12395771010886648
98.0	0.07558909918329138
99.0	0.009531176029442326
