#Transcript position	Transcript coverage profile
0.0	0.23029659231749788
1.0	0.3744097786074776
2.0	0.3835952237294183
3.0	0.44474054302154525
4.0	0.555899667771564
5.0	0.5259893289822318
6.0	0.4688134158150542
7.0	0.43813629251974223
8.0	0.4406859117256326
9.0	0.47393127097372717
10.0	0.5196101672028067
11.0	0.5889446555542994
12.0	0.6081047660085562
13.0	0.4861120074081176
14.0	0.5088748745683949
15.0	0.49422843513816767
16.0	0.482902913424372
17.0	0.5280725071036219
18.0	0.5463412338648355
19.0	0.6106102944172747
20.0	0.5828176469590661
21.0	0.5529934869630753
22.0	0.5262304076419985
23.0	0.586910170150016
24.0	0.5584970831967083
25.0	0.5484289076279745
26.0	0.5388395228597571
27.0	0.5297863690427939
28.0	0.4960123595708294
29.0	0.5899801769338258
30.0	0.6083238430662575
31.0	0.6285260423385615
32.0	0.584939678273962
33.0	0.4298333049410974
34.0	0.43275472145892496
35.0	0.5084307378810782
36.0	0.48143191831313853
37.0	0.43922217768382193
38.0	0.44873070619803557
39.0	0.537726834882082
40.0	0.5939492737424198
41.0	0.5354806016070949
42.0	0.5480167981464255
43.0	0.4534305747661132
44.0	0.4132037259533596
45.0	0.4796583193562292
46.0	0.5179414329114388
47.0	0.6072898384340976
48.0	0.6052127511782741
49.0	0.5811581181086255
50.0	0.5765557815980082
51.0	0.5290751635062112
52.0	0.5376262985914848
53.0	0.5737152731258034
54.0	0.49870536463771076
55.0	0.43119762236055864
56.0	0.4396517541572159
57.0	0.44616288008147503
58.0	0.40441804992175695
59.0	0.371430970443319
60.0	0.3983461893789493
61.0	0.3904019559270844
62.0	0.40212580319671176
63.0	0.4135750858528741
64.0	0.43452373821394835
65.0	0.40401402877179704
66.0	0.4724315201217105
67.0	0.4341731715230352
68.0	0.3546175058421078
69.0	0.31328508892821916
70.0	0.36445123075914204
71.0	0.40059820441550176
72.0	0.375460282204463
73.0	0.40990067658505924
74.0	0.46205185236564245
75.0	0.4236631757187003
76.0	0.49340707466229083
77.0	0.5365398859972749
78.0	0.6076054509800242
79.0	0.5126083921145466
80.0	0.42566824031091643
81.0	0.3654924655840597
82.0	0.42516435814140613
83.0	0.5151160965673106
84.0	0.502456019871094
85.0	0.46249565230311673
86.0	0.445813364667063
87.0	0.40811948402855397
88.0	0.3838316056289867
89.0	0.38385344186452247
90.0	0.39549623594146577
91.0	0.3575353699880578
92.0	0.3530179696811794
93.0	0.2691766880117138
94.0	0.24810111473746105
95.0	0.2445888027700298
96.0	0.23189925228125088
97.0	0.10085329639729254
98.0	0.07431540489713122
99.0	0.03606400590379193
